Wall time,Step,Value
1557126399.2146847,1,77.79000091552734
1557126485.0242047,2,92.58999633789062
1557126568.3173428,3,95.37000274658203
1557126655.3693774,4,96.80000305175781
1557126745.7024503,5,97.56999969482422
1557126842.0334263,6,97.93000030517578
1557126923.6209567,7,98.11000061035156
1557127009.903747,8,98.16999816894531
1557127095.5668557,9,98.33999633789062
1557127182.3112986,10,98.4000015258789
1557127264.4462883,11,98.52999877929688
1557127346.7047384,12,98.44999694824219
1557127428.838881,13,98.5999984741211
1557127504.6670723,14,98.66000366210938
1557127592.124355,15,98.62999725341797
